HST Benennung,HT Benennung,UT Benennung,Karosserie,Neupreis Brutto,Produktgruppe,Kraftstoffart,Schadstoffklasse,CCM,KW,HST PS,Getriebeart,Getriebe Benennung,Anzahl der Türen,Leergewicht,Zuladung,Zulässiges GG,Länge,Breite,Höhe,CO2-Emissionen,Min Energieeffizienzklasse,Antrieb,KSTA Motor,HST-HT Benennung
Opel,Zafira Life (2019->),M  Selection (L2),Bs        ,37530,T5-Klasse Pkw,D ,6T,2015,89,121,Automatikgetriebe,Getriebe Automatik - mit Start-/Stop (8-Stufen),4,1903,976,2814.0284907032747,4926,2064,1891,148,B,FA        ,STANDARD ->D,Opel-Zafira Life (2019->)
Opel,Zafira Life (2019->),L  Selection (L3),Bs        ,37102,T5-Klasse Pkw,D ,6T,1967,91,125,Automatikgetriebe,Getriebe Automatik - mit Start-/Stop (8-Stufen),4,1807,987,2842.6498185343457,5329,2077,1853,148,B,FA        ,STANDARD ->D,Opel-Zafira Life (2019->)
Opel,Zafira Life (2019->),S  Edition (L1),Bs        ,39175,T5-Klasse Pkw,D ,6T,1951,90,120,Automatikgetriebe,Getriebe Automatik - mit Start-/Stop (8-Stufen),4,1823,988,2859.8464842452477,4597,2054,1957,148,B,FA        ,STANDARD ->D,Opel-Zafira Life (2019->)
Opel,Zafira Life (2019->),M  Edition (L2),Bs        ,41397,T5-Klasse Pkw,D ,6T,2029,91,124,Automatikgetriebe,Getriebe Automatik - mit Start-/Stop (8-Stufen),4,1787,998,2839.3380332399565,4747,2068,1814,148,B,FA        ,STANDARD ->D,Opel-Zafira Life (2019->)
Opel,Zafira Life (2019->),L  Edition (L3),Bs        ,42905,T5-Klasse Pkw,D ,6T,2059,90,125,Automatikgetriebe,Getriebe Automatik - mit Start-/Stop (8-Stufen),4,1873,967,2869.0220066692245,5263,2035,1875,148,B,FA        ,STANDARD ->D,Opel-Zafira Life (2019->)
Renault,Trafic Combi (08.2014->),L1H1 SpaceClass,Bs        ,43459,T5-Klasse Pkw,D ,E6,1591,92,126,Schaltgetriebe,Getriebe 6-Gang,4,1972,909,2944.3125801597294,4903,1968,2034,152,A,FA        ,STANDARD ->D,Renault-Trafic Combi (08.2014->)
Renault,Trafic Combi (08.2014->),L2H1 Grand SpaceClass,Bs        ,44755,T5-Klasse Pkw,D ,E6,1583,94,125,Schaltgetriebe,Getriebe 6-Gang,4,2076,1000,2948.735608710294,5235,2003,1902,155,A,FA        ,STANDARD ->D,Renault-Trafic Combi (08.2014->)
Mercedes-Benz,V,V 200/220 d RISE kompakt (447.811),Bs        ,34466,T5-Klasse Pkw,D ,E6,2190,101,136,Schaltgetriebe,Getriebe 6-Gang - TSG (Eco Gear),4,2048,1044,2962.3845422060363,4963,1911,1868,171,B,HA        ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 200/220 d RISE kompakt (447.811),Bs        ,34541,T5-Klasse Pkw,D ,E6,2198,98,135,Automatikgetriebe,Getriebe Automatik GTronic - (7-Stufen),4,2084,1033,3111.525315490289,4751,1911,1841,159,A,HA        ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 200/220 d RISE lang (447.813),Bs        ,36573,T5-Klasse Pkw,D ,E6,2081,102,136,Schaltgetriebe,Getriebe 6-Gang - TSG (Eco Gear),4,2180,972,3068.684821422858,5021,1919,1808,171,B,HA        ,STANDARD ->D,Mercedes-Benz-V
Mercedes-Benz,V,V 200/220 d RISE lang (447.813),Bs        ,34898,T5-Klasse Pkw,D ,E6,2098,97,138,Automatikgetriebe,Getriebe Automatik GTronic - (7-Stufen),4,2149,1007,3079.0611096706725,5175,1872,1884,159,A,HA        ,STANDARD ->D,Mercedes-Benz-V
Renault,Trafic Combi (08.2014->),L1H1 SpaceClass,Bs        ,44703,T5-Klasse Pkw,D ,E6,1581,107,149,Schaltgetriebe,Getriebe 6-Gang,4,2028,942,2889.3672293757127,5135,1966,1954,152,A,FA        ,STANDARD ->D,Renault-Trafic Combi (08.2014->)
Renault,Trafic Combi (08.2014->),L1H1 SpaceClass,Bs        ,44454,T5-Klasse Pkw,D ,6T,1961,107,145,Schaltgetriebe,Getriebe 6-Gang,4,2267,839,3032.940075441731,4964,1923,1991,157,A,FA        ,STANDARD ->D,Renault-Trafic Combi (08.2014->)
Renault,Trafic Combi (08.2014->),L1H1 SpaceClass,Bs        ,43656,T5-Klasse Pkw,D ,6T,2004,107,146,Automatikgetriebe,Getriebe 6-Gang - Doppelkupplungsgetriebe,4,2250,831,2975.084713422359,5007,1980,1984,165,A,FA        ,STANDARD ->D,Renault-Trafic Combi (08.2014->)
Renault,Trafic Combi (08.2014->),L2H1 Grand SpaceClass,Bs        ,44965,T5-Klasse Pkw,D ,E6,1593,107,143,Schaltgetriebe,Getriebe 6-Gang,4,2037,989,3008.066855442559,5315,1949,2001,156,A,FA        ,STANDARD ->D,Renault-Trafic Combi (08.2014->)
Renault,Trafic Combi (08.2014->),L2H1 Grand SpaceClass,Bs        ,44610,T5-Klasse Pkw,D ,6T,2031,105,151,Schaltgetriebe,Getriebe 6-Gang,4,2401,853,3113.7624589850975,5645,1900,1980,157,A,FA        ,STANDARD ->D,Renault-Trafic Combi (08.2014->)
Renault,Trafic Combi (08.2014->),L2H1 Grand SpaceClass,Bs        ,46532,T5-Klasse Pkw,D ,6T,1944,107,145,Automatikgetriebe,Getriebe 6-Gang - Doppelkupplungsgetriebe,4,2247,821,3099.3478513401624,5558,1979,1930,166,A,FA        ,STANDARD ->D,Renault-Trafic Combi (08.2014->)
Citroen,Spacetourer (06.2016->),Business XS (L1),Bs        ,36528,T5-Klasse Pkw,D ,E6,1927,110,153,Schaltgetriebe,Getriebe 6-Gang,4,1648,1015,2729.6526149294914,4657,1890,1990,139,A+,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Peugeot,Traveller (06.2016->),Business L1,Bs        ,36646,T5-Klasse Pkw,D ,E6,2047,109,147,Schaltgetriebe,Getriebe 6-Gang,4,1690,1015,2696.2943007601907,4465,1895,1917,139,A+,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Peugeot,Traveller (06.2016->),Business L1,Bs        ,37797,T5-Klasse Pkw,D ,6T,2007,111,147,Schaltgetriebe,Getriebe 6-Gang,4,1751,995,2799.4438706606757,4694,1868,1942,142,A,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Peugeot,Traveller (06.2016->),Business L1,Bs        ,38409,T5-Klasse Pkw,D ,6D,1943,109,153,Schaltgetriebe,Getriebe 6-Gang,4,1744,988,2819.542791162858,4588,1954,1996,142,B,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Citroen,Spacetourer (06.2016->),Business M (L2),Bs        ,36695,T5-Klasse Pkw,D ,E6,1994,113,152,Schaltgetriebe,Getriebe 6-Gang,4,1677,1040,2678.5214852139206,4847,1892,1976,139,A+,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Peugeot,Traveller (06.2016->),Business L2,Bs        ,34998,T5-Klasse Pkw,D ,E6,2011,113,146,Schaltgetriebe,Getriebe 6-Gang,4,1713,1032,2733.9758069761133,5066,1913,1945,139,A+,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Citroen,Spacetourer (06.2016->),Business XS (L1),Bs        ,35854,T5-Klasse Pkw,D ,6T,1978,111,150,Schaltgetriebe,Getriebe 6-Gang,4,1755,974,2628.5959883436085,4598,1980,1959,142,A+,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Citroen,Spacetourer (06.2016->),Business XS (L1),Bs        ,37514,T5-Klasse Pkw,D ,6D,1910,109,150,Schaltgetriebe,Getriebe 6-Gang,4,1664,958,2749.0084301474144,4509,1890,1907,144,A+,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Peugeot,Traveller (06.2016->),Business L2,Bs        ,36477,T5-Klasse Pkw,D ,6T,1983,110,147,Schaltgetriebe,Getriebe 6-Gang,4,1820,940,2691.604120716616,5032,1882,2002,145,A,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Peugeot,Traveller (06.2016->),Business L2,Bs        ,38233,T5-Klasse Pkw,D ,6D,1990,111,146,Schaltgetriebe,Getriebe 6-Gang,4,1802,959,2772.0490850859414,5012,1878,1894,146,B,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Citroen,Spacetourer (06.2016->),Business M (L2),Bs        ,38627,T5-Klasse Pkw,D ,6T,1966,109,148,Schaltgetriebe,Getriebe 6-Gang,4,1777,944,2751.9023144584526,4914,1874,1896,146,A,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Citroen,Spacetourer (06.2016->),Business M (L2),Bs        ,38815,T5-Klasse Pkw,D ,6D,1994,107,148,Schaltgetriebe,Getriebe 6-Gang,4,1806,919,2840.645883383805,4911,1930,1930,146,A,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Peugeot,Traveller (06.2016->),Business L3,Bs        ,38236,T5-Klasse Pkw,D ,E6,2024,111,150,Schaltgetriebe,Getriebe 6-Gang,4,1771,1060,2845.1575095908556,5335,1976,1975,143,A+,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Peugeot,Traveller (06.2016->),Business L3,Bs        ,38140,T5-Klasse Pkw,D ,6T,1951,114,150,Schaltgetriebe,Getriebe 6-Gang,4,1791,950,2710.999835239213,5316,1893,1961,145,A,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Peugeot,Traveller (06.2016->),Business L3,Bs        ,37644,T5-Klasse Pkw,D ,6D,2016,110,152,Schaltgetriebe,Getriebe 6-Gang,4,1791,956,2722.2366758817725,5392,1885,1989,147,B,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Opel,Zafira Life (2019->),M  Selection (L2),Bs        ,37708,T5-Klasse Pkw,D ,6T,1968,114,153,Schaltgetriebe,Getriebe 6-Gang,4,1733,998,2809.3213142196983,5034,2029,1912,142,A,FA        ,STANDARD ->D,Opel-Zafira Life (2019->)
Citroen,Spacetourer (06.2016->),Business XL (L3),Bs        ,37801,T5-Klasse Pkw,D ,6T,1947,111,145,Schaltgetriebe,Getriebe 6-Gang,4,1807,949,2788.1532563340866,5306,1903,1913,147,A+,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Citroen,Spacetourer (06.2016->),Business XL (L3),Bs        ,39905,T5-Klasse Pkw,D ,6D,1909,109,148,Schaltgetriebe,Getriebe 6-Gang,4,1823,987,2767.1682042536336,5180,1909,1950,147,A+,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Opel,Zafira Life (2019->),L  Selection (L3),Bs        ,37560,T5-Klasse Pkw,D ,6T,1978,108,148,Schaltgetriebe,Getriebe 6-Gang,4,1757,995,2741.38144912899,5301,2003,1881,142,A,FA        ,STANDARD ->D,Opel-Zafira Life (2019->)
Volkswagen,T6.1 Multivan (SH)(10.2019->),Multivan Family FWD,Bs        ,38465,T5-Klasse Pkw,D ,6T,1968,109,148,Schaltgetriebe,Getriebe 6-Gang,4,2083,928,3003.849441007717,4901,1852,1984,171,B,FA        ,STANDARD ->D,Volkswagen-T6.1 Multivan (SH)(10.2019->)
Volkswagen,T6.1 Multivan (SH)(10.2019->),Multivan Family FWD,Bs        ,40130,T5-Klasse Pkw,D ,6T,2065,111,148,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,2012,956,3049.845651249037,5077,1915,2002,164,B,FA        ,STANDARD ->D,Volkswagen-T6.1 Multivan (SH)(10.2019->)
Citroen,Spacetourer (06.2016->),Feel M (L2),Bs        ,39174,T5-Klasse Pkw,D ,E6,2010,111,152,Schaltgetriebe,Getriebe 6-Gang,4,1723,1032,2779.068736976168,4895,1928,1988,139,A+,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Peugeot,Traveller (06.2016->),Active L2,Bs        ,39658,T5-Klasse Pkw,D ,E6,1986,109,146,Schaltgetriebe,Getriebe 6-Gang,4,1680,1044,2738.929298628502,5016,1942,1864,139,A+,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Peugeot,Traveller (06.2016->),Active L2,Bs        ,40515,T5-Klasse Pkw,D ,6T,1971,110,154,Schaltgetriebe,Getriebe 6-Gang,4,2152,563,2751.355689742987,4977,1944,1879,146,B,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Peugeot,Traveller (06.2016->),Active L2,Bs        ,40828,T5-Klasse Pkw,D ,6D,1978,112,148,Schaltgetriebe,Getriebe 6-Gang,4,2197,569,2818.155964596638,4936,2016,1985,146,B,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Citroen,Spacetourer (06.2016->),Feel M (L2),Bs        ,41219,T5-Klasse Pkw,D ,6T,2012,110,149,Schaltgetriebe,Getriebe 6-Gang,4,1789,935,2795.5903655050893,4860,1920,1905,146,A,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Citroen,Spacetourer (06.2016->),Feel M (L2),Bs        ,39593,T5-Klasse Pkw,D ,6D,1963,111,151,Schaltgetriebe,Getriebe 6-Gang,4,1799,961,2679.7237991108523,5076,1922,1982,146,A,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Opel,Zafira Life (2019->),S  Edition (L1),Bs        ,40434,T5-Klasse Pkw,D ,6T,1968,110,147,Schaltgetriebe,Getriebe 6-Gang,4,1694,998,2740.2414946300187,4606,2015,1862,142,A,FA        ,STANDARD ->D,Opel-Zafira Life (2019->)
Citroen,Spacetourer (06.2016->),Feel XL (L3),Bs        ,40284,T5-Klasse Pkw,D ,E6,1986,107,150,Schaltgetriebe,Getriebe 6-Gang,4,1802,990,2807.815273239068,5346,1963,1904,143,A+,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Peugeot,Traveller (06.2016->),Active L3,Bs        ,40474,T5-Klasse Pkw,D ,E6,1962,109,156,Schaltgetriebe,Getriebe 6-Gang,4,1766,1040,2864.4077187773937,5342,1928,1903,143,A+,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Peugeot,Traveller (06.2016->),Active L3,Bs        ,41367,T5-Klasse Pkw,D ,6T,2010,112,152,Schaltgetriebe,Getriebe 6-Gang,4,2166,562,2719.905522184633,5224,1916,1922,146,D,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Peugeot,Traveller (06.2016->),Active L3,Bs        ,40851,T5-Klasse Pkw,D ,6D,1930,108,154,Schaltgetriebe,Getriebe 6-Gang,4,2064,673,2773.3319009264337,5043,1988,1881,147,B,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Opel,Zafira Life (2019->),M  Edition (L2),Bs        ,41007,T5-Klasse Pkw,D ,6T,2018,108,156,Schaltgetriebe,Getriebe 6-Gang,4,1794,1013,2735.423859866094,5034,1999,1896,142,A,FA        ,STANDARD ->D,Opel-Zafira Life (2019->)
Citroen,Spacetourer (06.2016->),Feel XL (L3),Bs        ,40103,T5-Klasse Pkw,D ,6T,1967,112,150,Schaltgetriebe,Getriebe 6-Gang,4,1869,666,2765.4022634419935,5528,1893,1894,147,A+,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Citroen,Spacetourer (06.2016->),Feel XL (L3),Bs        ,41873,T5-Klasse Pkw,D ,6D,1937,110,151,Schaltgetriebe,Getriebe 6-Gang,4,1905,651,2776.3989075391987,5138,1866,1872,147,A+,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Volkswagen,T6 Bus (SG)(05.2015->),Multivan Trendline,Bs        ,41228,T5-Klasse Pkw,D ,6T,1925,111,150,Schaltgetriebe,Getriebe 6-Gang,4,2012,956,2909.8646355719784,4754,1826,1910,181,C,FA        ,STANDARD ->D,Volkswagen-T6 Bus (SG)(05.2015->)
Volkswagen,T6 Bus (SG)(05.2015->),Multivan Trendline,Bs        ,40525,T5-Klasse Pkw,D ,6T,1932,110,147,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,2064,944,3040.6113170831563,4949,1929,2003,168,B,FA        ,STANDARD ->D,Volkswagen-T6 Bus (SG)(05.2015->)
Opel,Zafira Life (2019->),L  Edition (L3),Bs        ,42049,T5-Klasse Pkw,D ,6T,1975,110,152,Schaltgetriebe,Getriebe 6-Gang,4,1733,983,2769.886330722428,5425,2007,1878,142,A,FA        ,STANDARD ->D,Opel-Zafira Life (2019->)
Volkswagen,T6 Bus (SG)(05.2015->),Multivan Trendline,Bs        ,42921,T5-Klasse Pkw,D ,E6,1926,112,145,Schaltgetriebe,Getriebe 6-Gang,4,2130,884,2972.911414410938,5087,1824,1986,164,B,FA        ,STANDARD ->D,Volkswagen-T6 Bus (SG)(05.2015->)
Volkswagen,T6 Bus (SG)(05.2015->),Multivan Trendline,Bs        ,43378,T5-Klasse Pkw,D ,E6,1998,109,148,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,2094,884,2891.5104191045775,4812,1930,1966,153,A,FA        ,STANDARD ->D,Volkswagen-T6 Bus (SG)(05.2015->)
Volkswagen,T6.1 Caravelle (SH)(10.2019->),Caravelle EcoProfi FWD,Bs        ,45327,T5-Klasse Pkw,D ,6T,2058,107,148,Schaltgetriebe,Getriebe 6-Gang,4,1882,1260,3042.340382909745,4943,1955,1968,168,B,FA        ,STANDARD ->D,Volkswagen-T6.1 Caravelle (SH)(10.2019->)
Volkswagen,T6.1 Caravelle (SH)(10.2019->),Caravelle EcoProfi FWD,Bs        ,44738,T5-Klasse Pkw,D ,6T,1947,109,148,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,1913,1218,3107.575956038057,4876,1844,2040,161,B,FA        ,STANDARD ->D,Volkswagen-T6.1 Caravelle (SH)(10.2019->)
Volkswagen,T6.1 Multivan (SH)(10.2019->),Multivan Trendline FWD,Bs        ,44498,T5-Klasse Pkw,D ,6T,1964,110,150,Schaltgetriebe,Getriebe 6-Gang,4,2039,943,3026.1251052123202,4916,1862,1940,171,B,FA        ,STANDARD ->D,Volkswagen-T6.1 Multivan (SH)(10.2019->)
Volkswagen,T6.1 Multivan (SH)(10.2019->),Multivan Trendline FWD,Bs        ,45352,T5-Klasse Pkw,D ,6T,1953,111,149,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,1994,953,2944.4450176869423,4860,1891,2007,164,B,FA        ,STANDARD ->D,Volkswagen-T6.1 Multivan (SH)(10.2019->)
Volkswagen,T6 Bus (SG)(05.2015->),Multivan Trendline 4Motion,Bs        ,42490,T5-Klasse Pkw,D ,E6,2037,111,144,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,2264,783,3133.0784905436994,4876,1961,1998,163,A,A         ,STANDARD ->D,Volkswagen-T6 Bus (SG)(05.2015->)
Volkswagen,T6 Bus (SG)(05.2015->),Multivan Trendline 4Motion,Bs        ,42832,T5-Klasse Pkw,D ,E6,1984,108,150,Schaltgetriebe,Getriebe 6-Gang,4,2325,783,3000.7201412830505,4978,1944,1971,175,B,A         ,STANDARD ->D,Volkswagen-T6 Bus (SG)(05.2015->)
Citroen,Spacetourer (06.2016->),Rip Curl M,Bs        ,44780,T5-Klasse Pkw,D ,6T,1996,109,146,Schaltgetriebe,Getriebe 6-Gang,4,1710,951,2684.7391909886064,4995,1923,1907,146,A,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Citroen,Spacetourer (06.2016->),Rip Curl M,Bs        ,45033,T5-Klasse Pkw,D ,6D,2044,105,151,Schaltgetriebe,Getriebe 6-Gang,4,1810,944,2761.7566543691723,5000,1937,1914,146,A,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Volkswagen,T6.1 Caravelle (SH)(10.2019->),Caravelle EcoProfi lang FWD,Bs        ,44457,T5-Klasse Pkw,D ,6T,1958,111,149,Schaltgetriebe,Getriebe 6-Gang,4,1890,1148,3088.671001180832,5154,1968,2008,168,B,FA        ,STANDARD ->D,Volkswagen-T6.1 Caravelle (SH)(10.2019->)
Volkswagen,T6.1 Caravelle (SH)(10.2019->),Caravelle EcoProfi lang FWD,Bs        ,44243,T5-Klasse Pkw,D ,6T,1987,111,148,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,1885,1166,3151.1296376441433,5252,1958,1969,162,B,FA        ,STANDARD ->D,Volkswagen-T6.1 Caravelle (SH)(10.2019->)
Volkswagen,T6 Bus (SG)(05.2015->),Multivan Trendline 4Motion,Bs        ,44688,T5-Klasse Pkw,D ,6T,1932,108,147,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,2162,878,3167.6336176892178,4983,1911,1975,206,C,A         ,STANDARD ->D,Volkswagen-T6 Bus (SG)(05.2015->)
Volkswagen,T6 Bus (SG)(05.2015->),Multivan Trendline 4Motion,Bs        ,43514,T5-Klasse Pkw,D ,6T,1994,111,149,Schaltgetriebe,Getriebe 6-Gang,4,2123,881,3104.106080437154,4949,1935,2054,203,C,A         ,STANDARD ->D,Volkswagen-T6 Bus (SG)(05.2015->)
Peugeot,Traveller (06.2016->),Business VIP L2,Bs        ,44502,T5-Klasse Pkw,D ,E6,2001,110,148,Schaltgetriebe,Getriebe 6-Gang,4,1910,788,2602.043199879273,5061,1827,1948,147,A,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Opel,Zafira Life (2019->),M  Tourer (L2),Bs        ,45609,T5-Klasse Pkw,D ,6T,2017,110,157,Schaltgetriebe,Getriebe 6-Gang,4,1758,1036,2748.8675175582475,4974,2036,1916,142,A,FA        ,STANDARD ->D,Opel-Zafira Life (2019->)
Peugeot,Traveller (06.2016->),Business VIP L2,Bs        ,46530,T5-Klasse Pkw,D ,6T,2025,107,153,Schaltgetriebe,Getriebe 6-Gang,4,1945,719,2723.1753004997513,4752,1891,1996,147,A,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Peugeot,Traveller (06.2016->),Business VIP L2,Bs        ,46659,T5-Klasse Pkw,D ,6D,1966,107,149,Schaltgetriebe,Getriebe 6-Gang,4,1825,977,2754.309089887652,4892,1973,1947,146,B,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Citroen,Spacetourer (06.2016->),Business Lounge M (L2),Bs        ,45925,T5-Klasse Pkw,D ,6T,1916,114,152,Schaltgetriebe,Getriebe 6-Gang,4,1988,685,2674.877564771782,4806,1909,2007,146,A,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Citroen,Spacetourer (06.2016->),Business Lounge M (L2),Bs        ,45499,T5-Klasse Pkw,D ,6D,1967,109,149,Schaltgetriebe,Getriebe 6-Gang,4,2004,706,2614.50027963578,5206,1932,1985,150,A,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Peugeot,Traveller (06.2016->),Business VIP L3,Bs        ,46093,T5-Klasse Pkw,D ,E6,2032,108,150,Schaltgetriebe,Getriebe 6-Gang,4,1941,772,2673.9598009747465,5356,1911,1951,147,A,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Opel,Zafira Life (2019->),L  Tourer (L3),Bs        ,47693,T5-Klasse Pkw,D ,6T,2021,111,151,Schaltgetriebe,Getriebe 6-Gang,4,1723,956,2744.2939713563856,5433,1989,1835,142,A,FA        ,STANDARD ->D,Opel-Zafira Life (2019->)
Peugeot,Traveller (06.2016->),Business VIP L3,Bs        ,47141,T5-Klasse Pkw,D ,6T,2011,108,150,Schaltgetriebe,Getriebe 6-Gang,4,2061,690,2802.2087024445987,5226,1921,1945,151,A,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Peugeot,Traveller (06.2016->),Business VIP L3,Bs        ,44734,T5-Klasse Pkw,D ,6D,1977,106,152,Schaltgetriebe,Getriebe 6-Gang,4,1831,954,2845.6677687913343,5294,1949,2018,147,B,FA        ,STANDARD ->D,Peugeot-Traveller (06.2016->)
Volkswagen,T6.1 Caravelle (SH)(10.2019->),Caravelle Trendline FWD,Bs        ,44796,T5-Klasse Pkw,D ,6T,1869,114,145,Schaltgetriebe,Getriebe 6-Gang,4,1852,1211,3093.2647204640243,5018,1880,1967,168,B,FA        ,STANDARD ->D,Volkswagen-T6.1 Caravelle (SH)(10.2019->)
Volkswagen,T6.1 Caravelle (SH)(10.2019->),Caravelle Trendline FWD,Bs        ,47529,T5-Klasse Pkw,D ,6T,1947,110,146,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,1903,1242,3118.994508949284,4996,1939,1964,161,B,FA        ,STANDARD ->D,Volkswagen-T6.1 Caravelle (SH)(10.2019->)
Citroen,Spacetourer (06.2016->),Business Lounge XL (L3),Bs        ,46754,T5-Klasse Pkw,D ,6T,1947,110,148,Schaltgetriebe,Getriebe 6-Gang,4,2036,665,2744.3523850058023,5392,1920,1927,151,A+,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Citroen,Spacetourer (06.2016->),Business Lounge XL (L3),Bs        ,46804,T5-Klasse Pkw,D ,6D,1980,106,150,Schaltgetriebe,Getriebe 6-Gang,4,2046,667,2651.238963121259,5516,1997,1959,153,A,FA        ,STANDARD ->D,Citroen-Spacetourer (06.2016->)
Volkswagen,T6.1 Multivan (SH)(10.2019->),Multivan Trendline 4MOTION,Bs        ,47996,T5-Klasse Pkw,D ,6T,1950,111,149,Schaltgetriebe,Getriebe 6-Gang,4,2213,899,3049.9704323828773,4895,1896,1934,193,C,A         ,STANDARD ->D,Volkswagen-T6.1 Multivan (SH)(10.2019->)
Volkswagen,T6.1 Multivan (SH)(10.2019->),Multivan Trendline 4MOTION,Bs        ,49233,T5-Klasse Pkw,D ,6T,1919,110,150,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,2224,922,3026.8117500559633,4996,1894,2017,190,C,A         ,STANDARD ->D,Volkswagen-T6.1 Multivan (SH)(10.2019->)
Opel,Zafira Life (2019->),S  INNOVATION (L1),Bs        ,47549,T5-Klasse Pkw,D ,6T,1998,111,149,Schaltgetriebe,Getriebe 6-Gang,4,1707,1034,2757.8561483207222,4477,2023,1907,142,A,FA        ,STANDARD ->D,Opel-Zafira Life (2019->)
Volkswagen,T6.1 Caravelle (SH)(10.2019->),Caravelle Comfortline FWD,Bs        ,46810,T5-Klasse Pkw,D ,6T,1936,113,152,Schaltgetriebe,Getriebe 6-Gang,4,1843,1176,3139.6984206721804,4758,1933,2041,168,B,FA        ,STANDARD ->D,Volkswagen-T6.1 Caravelle (SH)(10.2019->)
Volkswagen,T6.1 Caravelle (SH)(10.2019->),Caravelle Comfortline FWD,Bs        ,49184,T5-Klasse Pkw,D ,6T,1976,108,153,Automatikgetriebe,Getriebe 7-Gang - Doppelkupplungsgetriebe DSG,4,1901,1194,3028.2206602405754,4861,1932,2035,161,B,FA        ,STANDARD ->D,Volkswagen-T6.1 Caravelle (SH)(10.2019->)
Opel,Zafira Life (2019->),M  INNOVATION (L2),Bs        ,48028,T5-Klasse Pkw,D ,6T,2028,112,153,Schaltgetriebe,Getriebe 6-Gang,4,1755,1055,2716.498933698349,4730,1966,1956,142,A,FA        ,STANDARD ->D,Opel-Zafira Life (2019->)
Volkswagen,T6.1 Caravelle (SH)(10.2019->),Caravelle Trendline lang FWD,Bs        ,48715,T5-Klasse Pkw,D ,6T,1991,112,148,Schaltgetriebe,Getriebe 6-Gang,4,1902,1129,3008.650538959598,5384,1880,2083,168,B,FA        ,STANDARD ->D,Volkswagen-T6.1 Caravelle (SH)(10.2019->)
